BP NUMBER,METER NUMBER,METER TYPE,METER READING,REMARKS,METER MONTH,METER MONTH(NAME),Festival
1000128753,1146711,AEM,2427,,9,SEP,NO Festival
1000128755,1306251,AEM,2556,,9,SEP,NO Festival
1000128756,1166241,AEM,1801,,9,SEP,NO Festival
1000128757,1166231,AEM,2398,,9,SEP,NO Festival
1000128762,1301841,AEM,1919,,9,SEP,NO Festival
1000128764,1306351,AEM,1383,,9,SEP,NO Festival
1000128765,1344201,AEM,2587,,9,SEP,NO Festival
1000128766,1307691,AEM,2167,,9,SEP,NO Festival
1000128767,3536841,ACTARIS,1655,,9,SEP,NO Festival
1000128768,1301071,AEM,1747,,9,SEP,NO Festival
1000128770,1307781,AEM,1184,,9,SEP,NO Festival
1000128771,1389291,AEM,1095,,9,SEP,NO Festival
1000128772,1149821,AEM,3118,,9,SEP,NO Festival
1000128774,1301111,AEM,1965,,9,SEP,NO Festival
1000128775,1307221,AEM,3072,,9,SEP,NO Festival
1000128776,1306631,AEM,1899,,9,SEP,NO Festival
1000128779,1318071,AEM,1152,,9,SEP,NO Festival
1000128780,1318361,AEM,2886,,9,SEP,NO Festival
1000128781,1160531,AEM,2682,,9,SEP,NO Festival
1000128783,1387731,AEM,2043,,9,SEP,NO Festival
1000128784,1386751,AEM,1208,,9,SEP,NO Festival
1000128785,1307371,AEM,1392,,9,SEP,NO Festival
1000128798,1301061,AEM,2725,,9,SEP,NO Festival
1000128801,1301401,AEM,2639,,9,SEP,NO Festival
1000128804,1424431,AEM,2204,,9,SEP,NO Festival
1000128805,1423441,AEM,1791,,9,SEP,NO Festival
1000128807,1301261,AEM,1843,,9,SEP,NO Festival
1000128809,1301811,AEM,1957,,9,SEP,NO Festival
1000128810,1424231,AEM,1842,,9,SEP,NO Festival
1000128813,1175291,AEM,1279,,9,SEP,NO Festival
1000128814,1419221,AEM,2140,,9,SEP,NO Festival
1000128816,1175211,AEM,1377,,9,SEP,NO Festival
1000128820,1426121,AEM,989,,9,SEP,NO Festival
1000128821,1426381,AEM,1087,,9,SEP,NO Festival
1000128824,1389301,AEM,2104,,9,SEP,NO Festival
1000128851,1419361,AEM,1716,,9,SEP,NO Festival
1000128854,1424591,AEM,916,,9,SEP,NO Festival
1000128867,1301821,AEM,2118,,9,SEP,NO Festival
1000128869,1389501,AEM,2852,,9,SEP,NO Festival
1000128877,1389451,AEM,2421,,9,SEP,NO Festival
1000128879,1424421,AEM,1295,,9,SEP,NO Festival
1000128881,1424611,AEM,2439,,9,SEP,NO Festival
1000128883,1301931,AEM,3553,,9,SEP,NO Festival
1000128890,1426891,AEM,4041,,9,SEP,NO Festival
1000128895,1419121,AEM,771,,9,SEP,NO Festival
1000128940,1171191,AEM,1358,,9,SEP,NO Festival
1000128941,1351031,AEM,1454,,9,SEP,NO Festival
1000003813,1394341,AEM,1860,,11,NOV,DIWALI
1000004420,303221,SCHLUMBERGER,2672,,11,NOV,DIWALI
1000004425,15791004,RAYCHEM,789,,11,NOV,DIWALI
1000004437,RC12292724,RAYCHEM,1472,,11,NOV,DIWALI
1000004440,11443371,AEM,1168,,11,NOV,DIWALI
1000004462,,SCHLUMBERGER,2345,IMAGE NOT READABLE,11,NOV,DIWALI
1000004477,2023041,ELSTER,1297,,11,NOV,DIWALI
1000004491,306228,SCHLUMBERGER,1114,,11,NOV,DIWALI
1000004495,11443341,AEM,1520,,11,NOV,DIWALI
1000004504,,AEM,1218,IMAGE NOT READABLE,11,NOV,DIWALI
1000004515,3431531,ACTARIS,2514,,11,NOV,DIWALI
1000004536,31421251,ITRON,1170,,11,NOV,DIWALI
1000005132,11395171,AEM,962,,11,NOV,DIWALI
1000005133,203190,SCHLUMBERGER,1635,,11,NOV,DIWALI
1000005134,201189,SCHLUMBERGER,1977,,11,NOV,DIWALI
1000005136,RC12293326,RAYCHEM,1335,,11,NOV,DIWALI
1000005137,201155,SCHLUMBERGER,770,,11,NOV,DIWALI
1000005139,202245,SCHLUMBERGER,3079,,11,NOV,DIWALI
1000005140,11436091,AEM,1398,,11,NOV,DIWALI
1000005145,3922361,ITRON,1816,,11,NOV,DIWALI
1000005146,203730,SCHLUMBERGER,939,,11,NOV,DIWALI
1000005148,IL40505268,INVENSYS,4478,,11,NOV,DIWALI
1000005151,201868,SCHLUMBERGER,2558,,11,NOV,DIWALI
1000005153,11395111,AEM,857,,11,NOV,DIWALI
1000005158,20228,SCHLUMBERGER,2246,,11,NOV,DIWALI
1000005160,IL40505561,INVENSYS,1575,,11,NOV,DIWALI
1000005161,201199,SCHLUMBERGER,4936,,11,NOV,DIWALI
1000005162,203153,SCHLUMBERGER,2299,,11,NOV,DIWALI
1000005165,203155,SCHLUMBERGER,2586,,11,NOV,DIWALI
1000005166,3390351,ACTARIS,1920,DIGIT NOT CLEAR,11,NOV,DIWALI
1000005168,202217,SCHLUMBERGER,1016,,11,NOV,DIWALI
1000005170,203161,SCHLUMBERGER,2301,,11,NOV,DIWALI
1000005171,202208,SCHLUMBERGER,2631,,11,NOV,DIWALI
1000005173,11442731,AEM,1048,,11,NOV,DIWALI
1000005176,201186,SCHLUMBERGER,3040,,11,NOV,DIWALI
1000005178,203175,SCHLUMBERGER,2774,,11,NOV,DIWALI
1000005180,RC12293328,RAYCHEM,2040,,11,NOV,DIWALI
1000005185,IL40503493,INVENSYS,2404,,11,NOV,DIWALI
1000005186,IL40505174,INVENSYS,4279,,11,NOV,DIWALI
1000005191,IL40503495,INVENSYS,4640,,11,NOV,DIWALI
1000005202,IL40503916,INVENSYS,2335,,11,NOV,DIWALI
1000005205,IL40503884,INVENSYS,3450,,11,NOV,DIWALI
1000005216,IL40502665,INVENSYS,2134,,11,NOV,DIWALI
1000005290,202470,SCHLUMBERGER,2927,,11,NOV,DIWALI
1000005320,IL40503841,INVENSYS,3906,,11,NOV,DIWALI
1000005368,IL40502634,INVENSYS,1307,,11,NOV,DIWALI
1000005618,IL40504771,INVENSYS,3045,,11,NOV,DIWALI
1000005627,3640771,ACTARIS,2947,DIGIT NOT CLEAR,11,NOV,DIWALI
1000005629,IL40502418,INVENSYS,3431,DIGIT NOT CLEAR,11,NOV,DIWALI
1000005657,IL40504861,INVENSYS,3280,,11,NOV,DIWALI
1000005670,3368431,ACTARIS,1616,,11,NOV,DIWALI
1000005684,1399791,AEM,2872,,11,NOV,DIWALI
1000005716,204046,SCHLUMBERGER,2232,,11,NOV,DIWALI
1000005727,1753591,AEM,22,,11,NOV,DIWALI
1000007059,31427121,ITRON,493,,11,NOV,DIWALI
1000007086,3396151,ACTARIS,3655,,11,NOV,DIWALI
1000007098,206347,SCHLUMBERGER,2067,,11,NOV,DIWALI
1000007107,206356,SCHLUMBERGER,3285,,11,NOV,DIWALI
1000007130,306131,SCHLUMBERGER,1952,,11,NOV,DIWALI
1000007144,206338,SCHLUMBERGER,3975,,11,NOV,DIWALI
1000007160,206371,SCHLUMBERGER,826,,11,NOV,DIWALI
1000007161,IL40300590,INVENSYS,4143,,11,NOV,DIWALI
1000007167,302446,SCHLUMBERGER,1806,,11,NOV,DIWALI
1000007169,302455,SCHLUMBERGER,3854,,11,NOV,DIWALI
1000007172,3193961,ITRON,948,,11,NOV,DIWALI
1000007177,IL40301572,INVENSYS,3885,,11,NOV,DIWALI
1000007178,IL40301571,INVENSYS,4026,,11,NOV,DIWALI
1000007184,IL40301788,INVENSYS,3000,,11,NOV,DIWALI
1000007186,3390451,ACTARIS,4473,,11,NOV,DIWALI
1000007188,31043031,ITRON,2398,,11,NOV,DIWALI
1000007194,206352,SCHLUMBERGER,2706,,11,NOV,DIWALI
1000007200,306329,SCHLUMBERGER,4381,,11,NOV,DIWALI
1000007203,IL40301787,INVENSYS,3598,,11,NOV,DIWALI
1000007208,302456,SCHLUMBERGER,2753,,11,NOV,DIWALI
1000007214,3390881,ACTARIS,2697,,11,NOV,DIWALI
1000007216,IL40300548,INVENSYS,2786,,11,NOV,DIWALI
1000007230,IL40301893,INVENSYS,3345,,11,NOV,DIWALI
1000007249,IL40300574,INVENSYS,4230,,11,NOV,DIWALI
1000007257,IL40300540,INVENSYS,3595,,11,NOV,DIWALI
1000007261,IL40301798,INVENSYS,3258,,11,NOV,DIWALI
1000007264,IL40301897,INVENSYS,1620,,11,NOV,DIWALI
1000007266,IL40301110,INVENSYS,2970,,11,NOV,DIWALI
1000007267,IL40301109,INVENSYS,2825,,11,NOV,DIWALI
1000007271,IL40301766,INVENSYS,3697,,11,NOV,DIWALI
1000007272,IL40301767,INVENSYS,3514,,11,NOV,DIWALI
1000007279,IL40301753,INVENSYS,1577,,11,NOV,DIWALI
1000007284,302247,SCHLUMBERGER,2397,,11,NOV,DIWALI
1000007286,306682,SCHLUMBERGER,2120,DIGIT NOT CLEAR,11,NOV,DIWALI
1000007288,IL40300554,INVENSYS,2460,,11,NOV,DIWALI
1000007289,15496419,RAYCHEM,1188,,11,NOV,DIWALI
1000007312,306464,SCHLUMBERGER,2211,,11,NOV,DIWALI
1000007323,11422591,AEM,993,,11,NOV,DIWALI
1000007325,303378,SCHLUMBERGER,3145,,11,NOV,DIWALI
1000008375,3-232807-1,ITRON,560,,11,NOV,DIWALI
1000008385,3672776,SCHLUMBERGER,3497,,11,NOV,DIWALI
1000008451,3672602,SCHLUMBERGER,3565,,11,NOV,DIWALI
1000008454,14497681,RAYCHEM,1164,,11,NOV,DIWALI
1000008459,IL40301760,INVENSYS,2998,,11,NOV,DIWALI
1000008463,202654,SCHLUMBERGER,3673,,11,NOV,DIWALI
1000008479,202637,SCHLUMBERGER,2063,IMAGE NOT READABLE,11,NOV,DIWALI
1000008487,3523941,ACTARIS,1843,,11,NOV,DIWALI
1000008492,IL40301757,INVENSYS,672,,11,NOV,DIWALI
1000008493,202083,SCHLUMBERGER,3327,,11,NOV,DIWALI
1000010177,IL50035572,SENSUS,3037,,11,NOV,DIWALI
1000010189,IL50035593,SENSUS,2739,,11,NOV,DIWALI
1000010208,50218518,ACTARIS,3256,,11,NOV,DIWALI
1000010237,AL-0500321/C4593,INVENSYS,3000,,11,NOV,DIWALI
1000010248,50216120,ACTARIS,2596,,11,NOV,DIWALI
1000010249,31427701,ITRON,1733,,11,NOV,DIWALI
1000010270,50219146,ACTARIS,3148,,11,NOV,DIWALI
1000010271,50216585,ACTARIS,1347,,11,NOV,DIWALI
1000010279,1562931,AEM,2128,,11,NOV,DIWALI
1000010281,IL50035418,SENSUS,3173,,11,NOV,DIWALI
1000016200,AL-0506972/C4593,ACTARIS,1755,,11,NOV,DIWALI
1000016201,AL-0507050/C4593,ACTARIS,4160,,11,NOV,DIWALI
1000016204,AL-0507836/C4593,ACTARIS,2282,,11,NOV,DIWALI
1000016205,AL-0507924/C4593,ACTARIS,2782,,11,NOV,DIWALI
1000016206,50612983,ACTARIS,2479,,11,NOV,DIWALI
1000016207,AL-0507949/C4593,ACTARIS,1383,,11,NOV,DIWALI
1000016208,50612582,ACTARIS,3019,,11,NOV,DIWALI
1000016209,AL-0507012/C4593,ACTARIS,1100,,11,NOV,DIWALI
1000016210,50612970,ACTARIS,2952,,11,NOV,DIWALI
1000016211,50215655,ACTARIS,590,,11,NOV,DIWALI
1000016212,11415541,AEM,1609,,11,NOV,DIWALI
1000016213,AL-0507013/C4593,ACTARIS,2971,,11,NOV,DIWALI
1000016214,AL-0506985/C4593,ACTARIS,2077,,11,NOV,DIWALI
1000016215,AL-0507842/C4593,ACTARIS,1005,,11,NOV,DIWALI
1000016216,3290161,ACTARIS,3461,,11,NOV,DIWALI
1000016218,14538306,RAYCHEM,1729,,11,NOV,DIWALI
1000016220,AL-0507947/C4593,ACTARIS,4090,,11,NOV,DIWALI
1000016221,AL-0507838/C4593,ACTARIS,1795,,11,NOV,DIWALI
1000016222,AL-0507108/C4593,ACTARIS,1269,,11,NOV,DIWALI
1000016223,AL-0512230/C4593,ACTARIS,3948,,11,NOV,DIWALI
1000016224,AL-0507081/C4593,ACTARIS,2176,DIGIT NOT CLEAR,11,NOV,DIWALI
1000016225,50612581,ACTARIS,2303,,11,NOV,DIWALI
1000016227,AL-0507029/C4593,ACTARIS,1508,,11,NOV,DIWALI
1000016228,AL-0507036/C4593,ACTARIS,4111,,11,NOV,DIWALI
1000016232,31258681,ITRON,2008,IMAGE NOT READABLE,11,NOV,DIWALI
1000016233,AL-0507916/C4593,ACTARIS,3988,,11,NOV,DIWALI
1000016234,AL-0505944/C4593,ACTARIS,2170,,11,NOV,DIWALI
1000016235,IL50037343,SENSUS,3000,,11,NOV,DIWALI
1000016236,AL-0507831/C4593,ACTARIS,3140,,11,NOV,DIWALI
1000016238,AL-0507014/C4593,ACTARIS,1952,,11,NOV,DIWALI
1000016239,AL-0507107/C4593,ACTARIS,3158,,11,NOV,DIWALI
1000016240,17531115,RAYCHEM,74,,11,NOV,DIWALI
1000016242,50612735,ACTARIS,2105,,11,NOV,DIWALI
1000016244,AL-0506980/C4593,ACTARIS,2110,,11,NOV,DIWALI
1000016245,AL-0507049/C4593,ACTARIS,2940,,11,NOV,DIWALI
1000016246,50612584,ACTARIS,1141,,11,NOV,DIWALI
1000016247,AL-0507074/C4593,ACTARIS,1530,,11,NOV,DIWALI
1000016251,AL-0505865/C4593,ACTARIS,2384,,11,NOV,DIWALI
1000016254,AL-0507104/C4593,ACTARIS,1318,,11,NOV,DIWALI
1000016258,RAY18350425/1018,RAYCHEM,297,,11,NOV,DIWALI
1000016261,AL-0507819/C4593,ACTARIS,1479,,11,NOV,DIWALI
1000016265,AL-0507008/C4593,ACTARIS,3178,,11,NOV,DIWALI
1000016268,AL-0506974/C4593,ACTARIS,2423,,11,NOV,DIWALI
1000016272,AL-0507873/C4593,ACTARIS,1901,,11,NOV,DIWALI
1000016274,AL-0512173/C4593,ACTARIS,1273,,11,NOV,DIWALI
1000016277,AL-0507093/C4593,ACTARIS,1412,,11,NOV,DIWALI
1000016278,AL-0507102/C4593,ACTARIS,2879,,11,NOV,DIWALI
1000016279,AL-0507042/C4593,ACTARIS,3827,,11,NOV,DIWALI
1000016281,AL-0507910/C4593,ACTARIS,1114,,11,NOV,DIWALI
1000016284,AL-0507061/C4593,ACTARIS,1170,,11,NOV,DIWALI
1000016285,50613417,ACTARIS,1079,,11,NOV,DIWALI
1000016290,17531112,RAYCHEM,672,,11,NOV,DIWALI
1000016292,AL-0507048/C4593,ACTARIS,1392,,11,NOV,DIWALI
1000016295,50612949,ACTARIS,1666,,11,NOV,DIWALI
1000016297,AL-0507047/C4593,ACTARIS,2318,,11,NOV,DIWALI
1000016298,AL-0507105/C4593,ACTARIS,2766,,11,NOV,DIWALI
1000016300,AL-0507071/C4593,ACTARIS,2329,,11,NOV,DIWALI
1000016301,3370611,ACTARIS,1487,,11,NOV,DIWALI
1000016302,50612944,ACTARIS,3308,IMAGE NOT READABLE,11,NOV,DIWALI
1000016539,301438,SCHLUMBERGER,1400,IMAGE NOT READABLE,11,NOV,DIWALI
1000016540,IL40806671,INVENSYS,1108,,11,NOV,DIWALI
1000016541,IL50037110,SENSUS,3105,,11,NOV,DIWALI
1000016542,3431951,ACTARIS,1739,,11,NOV,DIWALI
1000016543,302283,SCHLUMBERGER,1624,,11,NOV,DIWALI
1000016545,IL40807702,INVENSYS,2735,,11,NOV,DIWALI
1000016546,IL40807243,ACTARIS,1317,,11,NOV,DIWALI
1000016547,302282,SCHLUMBERGER,2385,,11,NOV,DIWALI
1000016548,50218708,ACTARIS,4574,,11,NOV,DIWALI
1000016549,IL50036970,SENSUS,2825,,11,NOV,DIWALI
1000016550,302255,SCHLUMBERGER,3871,,11,NOV,DIWALI
1000016552,11240681,AEM,1334,,11,NOV,DIWALI
1000016553,IL50034082,SENSUS,1787,,11,NOV,DIWALI
1000016554,IL40806603,INVENSYS,589,,11,NOV,DIWALI
1000016555,207943,SCHLUMBERGER,920,,11,NOV,DIWALI
1000016556,AR0550584/C4593,ACTARIS,1361,,11,NOV,DIWALI
1000016557,IL40806054,INVENSYS,3666,,11,NOV,DIWALI
1000016559,417,QWKROM,1419,,11,NOV,DIWALI
1000016560,IL40806670,INVENSYS,2683,DIGIT NOT CLEAR,11,NOV,DIWALI
1000016561,IL40805569,INVENSYS,3079,,11,NOV,DIWALI
1000016562,IL40806056,INVENSYS,2259,,11,NOV,DIWALI
1000016563,IL40504000,ACTARIS,1236,,11,NOV,DIWALI
1000016564,17506502,RAYCHEM,599,,11,NOV,DIWALI
1000016565,IL40806022,INVENSYS,2684,,11,NOV,DIWALI
1000016566,302252,SCHLUMBERGER,2060,,11,NOV,DIWALI
1000016567,IL50036971,SENSUS,3000,,11,NOV,DIWALI
1000016568,IL50037421,SENSUS,2572,,11,NOV,DIWALI
1000041351,1418141,AEM,1452,,11,NOV,DIWALI
1000041352,32052681,ITRON,1036,,11,NOV,DIWALI
1000041353,3045328,SCHLUMBERGER,2146,,11,NOV,DIWALI
1000041355,971101298,SCHLUMBERGER,2679,,11,NOV,DIWALI
1000041356,14534617,RAYCHEM,755,,11,NOV,DIWALI
1000041357,3-228615-1,ITRON,21,,11,NOV,DIWALI
1000041360,980345468,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000041361,3828941,ITRON,1719,,11,NOV,DIWALI
1000041362,RAY18349562/1018,RAYCHEM,408,,11,NOV,DIWALI
1000041364,3838231,ITRON,1544,,11,NOV,DIWALI
1000041365,1203561,AEM,965,,11,NOV,DIWALI
1000041369,3-238326-1,ITRON,805,,11,NOV,DIWALI
1000041370,3-238372-1,ITRON,0,,11,NOV,DIWALI
1000041373,101946,SCHLUMBERGER,2943,,11,NOV,DIWALI
1000041375,RAY18351988/1018,RAYCHEM,350,,11,NOV,DIWALI
1000041376,3-238370-1,ITRON,1142,,11,NOV,DIWALI
1000041377,3-238324-1,ITRON,2,,11,NOV,DIWALI
1000041378,17920446,RAYCHEM,2051,,11,NOV,DIWALI
1000041380,IL40505213,INVENSYS,4420,,11,NOV,DIWALI
1000041381,32052651,ITRON,1651,,11,NOV,DIWALI
1000041383,980345206,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000041384,980345209,SCHLUMBERGER,2432,,11,NOV,DIWALI
1000041385,3-238323-1,ITRON,357,,11,NOV,DIWALI
1000041386,980345179,SCHLUMBERGER,1815,,11,NOV,DIWALI
1000041387,980345144,SCHLUMBERGER,333,,11,NOV,DIWALI
1000041388,IL40806032,INVENSYS,4649,,11,NOV,DIWALI
1000041389,31441671,ITRON,1963,,11,NOV,DIWALI
1000041390,31404271,ITRON,1833,,11,NOV,DIWALI
1000041392,980345333,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000041394,3376501,ACTARIS,1135,,11,NOV,DIWALI
1000041395,980345205,SCHLUMBERGER,3599,DIGIT NOT CLEAR,11,NOV,DIWALI
1000041396,AR0550501/C4593,ACTARIS,2320,,11,NOV,DIWALI
1000041398,15496815,RAYCHEM,1370,,11,NOV,DIWALI
1000041404,2050872,ELSTER,722,,11,NOV,DIWALI
1000041406,AL-0510744/C4593,ACTARIS,1634,,11,NOV,DIWALI
1000041410,3829391,ITRON,746,,11,NOV,DIWALI
1000041413,303041,SCHLUMBERGER,1407,,11,NOV,DIWALI
1000041414,303042,SCHLUMBERGER,182,,11,NOV,DIWALI
1000041416,AL-0503772/C4593,ACTARIS,2712,,11,NOV,DIWALI
1000041418,203489,SCHLUMBERGER,1882,,11,NOV,DIWALI
1000041419,971101332,SCHLUMBERGER,1,,11,NOV,DIWALI
1000041420,31464921,ITRON,622,,11,NOV,DIWALI
1000041423,50613433,ACTARIS,2079,,11,NOV,DIWALI
1000041424,3027792,ACTARIS,2724,,11,NOV,DIWALI
1000041425,AL-0505408/C4593,ACTARIS,3617,DIGIT NOT CLEAR,11,NOV,DIWALI
1000041426,AL-0511144/C4593,ACTARIS,2822,,11,NOV,DIWALI
1000041428,1611591,AEM,1776,,11,NOV,DIWALI
1000041429,980345438,SCHLUMBERGER,2588,,11,NOV,DIWALI
1000041430,101614,SCHLUMBERGER,631,,11,NOV,DIWALI
1000041437,104408,SCHLUMBERGER,4088,,11,NOV,DIWALI
1000041439,980345340,SCHLUMBERGER,1271,,11,NOV,DIWALI
1000041440,14537942,RAYCHEM,1954,,11,NOV,DIWALI
1000041443,3900441,ITRON,3000,,11,NOV,DIWALI
1000041445,31602201,ITRON,2373,,11,NOV,DIWALI
1000041447,IL40564113,INVENSYS,2465,,11,NOV,DIWALI
1000041448,17563357,RAYCHEM,249,,11,NOV,DIWALI
1000041449,3907781,ITRON,2560,,11,NOV,DIWALI
1000041450,3924311,ITRON,39,,11,NOV,DIWALI
1000041451,31464951,ITRON,2106,,11,NOV,DIWALI
1000041452,971101405,SCHLUMBERGER,2092,,11,NOV,DIWALI
1000041453,971101295,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000041454,14545169,RAYCHEM,251,,11,NOV,DIWALI
1000041456,980345335,SCHLUMBERGER,2312,,11,NOV,DIWALI
1000041458,104406,SCHLUMBERGER,3870,DIGIT NOT CLEAR,11,NOV,DIWALI
1000041459,3855551,ITRON,3042,,11,NOV,DIWALI
1000041460,100273,SCHLUMBERGER,1731,,11,NOV,DIWALI
1000041462,980345182,SCHLUMBERGER,568,,11,NOV,DIWALI
1000041463,980345280,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000041466,971101362,SCHLUMBERGER,3489,,11,NOV,DIWALI
1000041468,14529987,RAYCHEM,234,,11,NOV,DIWALI
1000041469,971101330,SCHLUMBERGER,1118,,11,NOV,DIWALI
1000041470,980345410,SCHLUMBERGER,1627,,11,NOV,DIWALI
1000041471,3743461,ACTARIS,530,,11,NOV,DIWALI
1000041472,3743101,ACTARIS,3050,,11,NOV,DIWALI
1000041473,14534620,RAYCHEM,774,,11,NOV,DIWALI
1000041475,11008801,AEM,349,,11,NOV,DIWALI
1000041527,301376,SCHLUMBERGER,430,,11,NOV,DIWALI
1000041529,3-241503-1,ITRON,300,,11,NOV,DIWALI
1000041530,3-013545-2,ITRON,606,,11,NOV,DIWALI
1000041531,101319,SCHLUMBERGER,41,IMAGE NOT READABLE,11,NOV,DIWALI
1000041533,3174981,ACTARIS,1456,,11,NOV,DIWALI
1000041535,17563394,RAYCHEM,624,,11,NOV,DIWALI
1000041536,15497267,RAYCHEM,877,,11,NOV,DIWALI
1000041537,980345334,SCHLUMBERGER,3497,,11,NOV,DIWALI
1000041538,3225511,ACTARIS,1726,,11,NOV,DIWALI
1000041633,102683,SCHLUMBERGER,10,,11,NOV,DIWALI
1000041635,980345308,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000041636,3-031574-2,ITRON,10,,11,NOV,DIWALI
1000041637,3-031590-2,ITRON,1771,,11,NOV,DIWALI
1000041638,3890641,ITRON,3658,,11,NOV,DIWALI
1000041639,3440931,ACTARIS,0,,11,NOV,DIWALI
1000041642,AL-0511132/C4593,ACTARIS,2701,,11,NOV,DIWALI
1000041643,AL-0510737/C4593,ACTARIS,1821,,11,NOV,DIWALI
1000045294,RAY18349543/1018,RAYCHEM,1890,,11,NOV,DIWALI
1000045297,14510567,RAYCHEM,700,,11,NOV,DIWALI
1000045298,RAY18349791/1018,RAYCHEM,357,,11,NOV,DIWALI
1000045299,201346,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000045300,11397101,AEM,3162,,11,NOV,DIWALI
1000045302,101394,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000045305,14523783,RAYCHEM,4358,,11,NOV,DIWALI
1000045307,ZEN00143707/1218,ZENNER,681,,11,NOV,DIWALI
1000045308,305188,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000045309,207474,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000045312,102662,SCHLUMBERGER,4197,,11,NOV,DIWALI
1000045313,11390501,AEM,1828,,11,NOV,DIWALI
1000045314,31465011,ITRON,2879,,11,NOV,DIWALI
1000045315,3375981,ACTARIS,1700,,11,NOV,DIWALI
1000045316,17920570,RAYCHEM,896,,11,NOV,DIWALI
1000045317,15520381,RAYCHEM,322,,11,NOV,DIWALI
1000045318,11246861,AEM,778,,11,NOV,DIWALI
1000045320,11449411,AEM,4548,,11,NOV,DIWALI
1000045321,RAY18349631/1018,RAYCHEM,1137,,11,NOV,DIWALI
1000045322,1852321,AEM,1082,,11,NOV,DIWALI
1000045324,31470931,ITRON,3000,,11,NOV,DIWALI
1000045326,1668351,AEM,939,,11,NOV,DIWALI
1000045327,11411541-05-2011,BGL,3889,,11,NOV,DIWALI
1000045328,3860751,ITRON,2467,,11,NOV,DIWALI
1000045329,11412399-05-2011,BGL,2259,,11,NOV,DIWALI
1000045330,101031,SCHLUMBERGER,10,,11,NOV,DIWALI
1000045331,IL40502957,INVENSYS,3000,,11,NOV,DIWALI
1000045332,11450131,AEM,473,,11,NOV,DIWALI
1000045333,1567041,AEM,2671,,11,NOV,DIWALI
1000045334,IL40505643,INVENSYS,3000,,11,NOV,DIWALI
1000045336,31505181,ITRON,10,,11,NOV,DIWALI
1000045337,201683,SCHLUMBERGER,74,,11,NOV,DIWALI
1000045338,14525097,RAYCHEM,150,,11,NOV,DIWALI
1000045339,IL50037317,SENSUS,738,,11,NOV,DIWALI
1000045340,AL-0617071/C-4792,ACTARIS,10,,11,NOV,DIWALI
1000045341,14526868,RAYCHEM,837,,11,NOV,DIWALI
1000045342,3920701,ITRON,21,,11,NOV,DIWALI
1000045344,11408591,AEM,1455,,11,NOV,DIWALI
1000045346,16494689,RAYCHEM,504,,11,NOV,DIWALI
1000045348,ZEN00036011/0119,ZENNER,197,,11,NOV,DIWALI
1000048867,1203141,AEM,451,,11,NOV,DIWALI
1000048869,2050742,ELSTER,2246,,11,NOV,DIWALI
1000048870,980345357,SCHLUMBERGER,1958,,11,NOV,DIWALI
1000048871,14541694,RAYCHEM,864,,11,NOV,DIWALI
1000048872,32020501,ITRON,172,DIGIT NOT CLEAR,11,NOV,DIWALI
1000048873,IL40504668,INVENSYS,551,,11,NOV,DIWALI
1000048874,204784,SCHLUMBERGER,1077,,11,NOV,DIWALI
1000049549,17920436,RAYCHEM,3000,,11,NOV,DIWALI
1000049550,15497270,RAYCHEM,1165,,11,NOV,DIWALI
1000049552,971101411,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000049664,201196,SCHLUMBERGER,3000,,11,NOV,DIWALI
1000049713,202047,SCHLUMBERGER,1350,,11,NOV,DIWALI
1000049763,15520382,RAYCHEM,201,,11,NOV,DIWALI
1000049837,AL-0507039/C4593,ACTARIS,2385,,11,NOV,DIWALI
1000052022,1064201,AEM,765,,11,NOV,DIWALI
1000052026,3396721,ACTARIS,1205,,11,NOV,DIWALI
1000052035,3011402,ACTARIS,4440,DIGIT NOT CLEAR,11,NOV,DIWALI
1000052049,AL-0507003/C4593,ACTARIS,2799,,11,NOV,DIWALI
1000052051,3079101,ACTARIS,930,DIGIT NOT CLEAR,11,NOV,DIWALI
1000052052,3161321,ACTARIS,2412,,11,NOV,DIWALI
1000052053,AL-0507883/C4593,ACTARIS,842,,11,NOV,DIWALI
1000052055,1268021,AEM,3247,DIGIT NOT CLEAR,11,NOV,DIWALI
1000052056,AL-0507009/C4593,ACTARIS,1733,,11,NOV,DIWALI
1000052057,1114791,AEM,1706,,11,NOV,DIWALI
1000052063,50612981,ACTARIS,3731,,11,NOV,DIWALI
1000052070,1114621,AEM,3537,,11,NOV,DIWALI
1000052071,3102651,ACTARIS,2304,,11,NOV,DIWALI
1000052073,1114131,AEM,2752,,11,NOV,DIWALI
1000052074,AL-0507849/C4593,ACTARIS,2684,,11,NOV,DIWALI
1000052076,1125781,AEM,1248,,11,NOV,DIWALI
1000052081,AL-0507948/C4593,ACTARIS,802,,11,NOV,DIWALI
1000052084,1126091,AEM,3088,,11,NOV,DIWALI
1000052090,1126181,AEM,3261,,11,NOV,DIWALI
